SKU,IMAGE URL,TITLE,QUANTITY,"STATUS",DESCRIPTION,SAMPLE RETAIL PRICE,PRODUCT COST,MANUFACTURER,MANUFACTURER ID,MAIN CATEGORY,SUB CATEGORY,THUMBNAIL URL,WEIGHT,MAP PRICE,MSRP,UPC,ASIN,CUSTOM SHIPPING RATE,SHORT DESCRIPTION
"GS44217","http://www.inventorysource.com/images/gs/GS44217.jpg","Tetragon 7","17",Yes,"<b>Tetragon - Tetragon 7</b><br>Manufacture ID: 2628225<br><br>Features:
<br>- Center Height:  4'","89.99","54.59","Eureka!","2628224","Tents","2 Person Tents (Max)","http://www.inventorysource.com/images/gs/t_GS44216.jpg","6.75","0.00","89.99","083826282249","","","Tetragon - Tetragon 5  Manufacture ID: 2628224    Features:    - 2 pole rectangular dome tent  - Durable shockcorded fiberglass frame, ring and pin attachments, and color coded webbing make set up fast  - Brim over twin-track, side-opening door offers protected front entry; brimmed rear window allows ventilation during inclement weather  - Bathtub floor protects against splashing rain  - Hanging g",
"GS37252","http://www.inventorysource.com/images/gs/GS37252.jpg","Solitaire","161",Yes,"<b>Solo Tents - Solitaire</b><br>Manufacture ID: 2628307<br><br>Backpacker Magazine says ""The Solitaire is ideal for anyone who's a little too claustrophobic for a bivy but doesn't want the burden of a full-blown tent when hiking alone.""  It's an extremely lightweight 3-season solo tent with an efficient tunnel design and a sturdy fiberglass shock-corded frame.  Its simple assembly features pole pockets on one end, ring & pin on the other.  An added zipper in the center of the roof cloth allows easy entry an exit.  At 2 lbs 9 oz, this 3 season, solo tent with efficient tunnel design and compact fold size remains extremely lightweight.  Two storage pockets and flashlight loop inside.
<br>
<br>Features:
<br>
<br>- Rod sleeves aid in set up and stability 
<br>- 8-ft. length fits a full size sleeping pad 
<br>- Convertible top fly offers the option of stargazing or provides complete weather protection 
<br>- 2 hoop bivy design creates compact fold size and efficient thermal shape for one person Floor & Fly:  1.9 oz. standard taffeta 
<br>- Roof and rear vent: 40D No-see-um netting 
<br>- 12.5"" frame sections
<br>
<br>Specifications:
<br>
<br>- Weight:  2 lbs 9 oz
<br>- Floor:  2' 8"" x 8'
<br>- Height:  2' 4""
<br>- Packing dimensions:  4""x17.5""<br><br>Warranty: Warranted against manufacturer defects.","89.9","48.33","Eureka!","2628307","Tents","1 Person Solo","http://www.inventorysource.com/images/gs/t_GS37252.jpg","3.8","79.90","89.90","083826283079","","","Solo Tents - Solitaire  Manufacture ID: 2628307    Backpacker Magazine says ""The Solitaire is ideal for anyone who's a little too claustrophobic for a bivy but doesn't want the burden of a full-blown tent when hiking alone."" It's an extremely lightweight 3-season solo tent with an efficient tunnel design and a sturdy fiberglass shock-corded frame. Its simple assembly features pole pockets on one e",
"GS37212","http://www.inventorysource.com/images/gs/GS37212.jpg","Timberline 6 Outfitter","24",Yes,"<b>Outfitter Tents - Timberline 6</b><br>Manufacture ID: 2601886<br><br>Eureka Timberline - Our classic A-frame design with industrial strength construction for heavy-duty use.
<br>
<br>Features:
<br>
<br>- 5 pole A frame tent 
<br>- 5/8"" shockcorded aluminum self-supporting Eureka Timberline frame ensures storm worthiness under the worst conditions 
<br>- Side opening High/Low door(s) vent(s) top and bottom to aid air circulation and features durable #10 zippers 
<br>- Hooded fly front and rear allows windows to remain partially open during rain for ventilation 
<br>- UV resistant polyester ripstop fly with 1500 mm coating on the Eureka Timberline. 
<br>- Shockcorded eaves increase stability and tear resistance in wind 
<br>- Eureka Timberline outfitted with heavy duty 210D nylon oxford floor 
<br>- #8 zippers on windows offer years of trouble free operation 
<br>
<br>Specifications:
<br>
<br>- Sleeps:  6 
<br>- Floor Size:  8'6"" x 10'3"" 
<br>- Pack Size:  8"" x 30"" 
<br>- Minimum Weight:  18 lbs. 8 oz. 
<br>- Seasons:  4 
<br>- Tent Area:  87 sq. ft. 
<br>- Center Height:  6' 3"" 
<br>- Frame:  .625&rdquo; Aluminum 
<br>- Vents:  2 
<br>- Doors:  2 (1 with high/low ventilation) 
<br>- Windows:  2 
<br>- Wall:  70D nylon ripstop, uncoated 
<br>- Fly:  75D StormShield polyester ripstop, 1500mm 
<br>- Floor:  210D nylon oxford 
<br>- Mesh:  40D No-see-um<br><br>Warranty: Warranted against manufacturer defects.","429.9","274.0","Eureka!","2601886","Tents","6 Person Tents (Max)","http://www.inventorysource.com/images/gs/t_GS37212.jpg","22.2","399.90","429.90","083826018862","","","Outfitter Tents - Timberline 6  Manufacture ID: 2601886    Eureka Timberline - Ouric A-frame design with industrial strength construction for heavy-duty use.    Features:    - 5 pole A frame tent   - 5/8"" shockcorded aluminum self-supporting Eureka Timberline frame ensures storm worthiness under the worst conditions   - Side opening High/Low door(s) vent(s) top and bottom to aid air circulation an",
"GS44208","http://www.inventorysource.com/images/gs/GS44208.jpg","N!ergy 1210","31",Yes,"<b>N!ergy - N!ergy 1210</b><br>Manufacture ID: 2601351<br><br>Sleep 8 comfortable in 2 rooms, while enjoying the camping convenience of built-in power!
<br>
<br>Features:
<br>
<br>- 2 pole square dome tent
<br>- Durable and freestanding fiberglass frame, clips, rod sleeves, and ring and pin assembly make set up fast and easy
<br>- 2 rooms, separated by removable room divider curtain, can easily convert to one spacious room
<br>- 2 large, side opening, D-style doors offer private entry into each room and feature #8 zippers with zipper covers for durability and water protection
<br>- 75D StormShield polyester full coverage fly features brims over front and rear doors and guyout loops
<br>- 4 windows, 2 mesh roof vents, and 2 large mesh sidewall panels provide ventilation and light
<br>- Gear loft and 2 storage pockets keep essentials close at hand, yet conveniently tucked away
<br>
<br>Specifications:
<br>
<br>- Season:  3
<br>- Sleeps:  8
<br>- Doors:  2
<br>- Windows:  4+2 mesh wall panels
<br>- Weight:  21 lbs 2 oz
<br>- Area:  120 sq. ft.
<br>- Center height:  6' 4","279.9","173.46","Eureka!","2601351","Tents","7+ Person Tents","http://www.inventorysource.com/images/gs/t_GS44208.jpg","18.05","259.90","279.90","083826013515","","","N!ergy - N!ergy 1210  Manufacture ID: 2601351    Sleep 8 comfortable in 2 rooms, while enjoying the camping convenience of built-in power!    Features:    - 2 pole square dome tent  - Durable and freestanding fiberglass frame, clips, rod sleeves, and ring and pin assembly make set up fast and easy  - 2 rooms, separated by removable room divider curtain, can easily convert to one spacious room  - 2",
"GS37216","http://www.inventorysource.com/images/gs/GS37216.jpg","Breezeway","19",Yes,"<b>Shelter/Screen Houses - Breezeway</b><br>Manufacture ID: 2626292<br><br>It's easy to put those pesky insects in their place when you're shielded inside the Breezeway.  This self-supporting, 4 pole, square umbrella screen house features an extremely durable, shockcorded, 7/8""-1"" aluminum frame.  Eureka! hub, coupled with ring & pin assembly, makes the Breezeway a snap to set up.
<br>
<br>Features:
<br>
<br>- UV-resistant, 150D StormShield polyester fabric used in splash cloth and roof resists tearing
<br>- 50D polyester No-see-um mesh wall panels
<br>- 2 full length doors to zip completely open and out of the way for easy entry and exit
<br>
<br>Specifications:
<br>
<br>- Weight:  20 lbs 3 oz
<br>- Floor:  12' x 12' (144 Sq. Ft.)
<br>- Center Height:  7' 7""
<br>- Fly:  N/A
<br>- Floor Type:  N/A***
<br>
<br>***Does not include a floor***<br><br>Warranty: Warranted against manufacturer defects.","289.9","192.06","Eureka!","2626292","Tents","Screen Houses","http://www.inventorysource.com/images/gs/t_GS37216.jpg","21.1","269.90","289.90","083826262920","","","Shelter/Screen Houses - Breezeway  Manufacture ID: 2626292    It's easy to put those pesky insects in their place when you're shielded inside the Breezeway. This self-supporting, 4 pole, square umbrella screen house features an extremely durable, shockcorded, 7/8""-1"" aluminum frame. Eureka! hub, coupled with ring & pin assembly, makes the Breezeway a snap to set up.    Features:    - UV-resistant,",
"GS40880","http://www.inventorysource.com/images/gs/GS40880.jpg","ScreenRoom 12x12","58",Yes,"<b>ScreenRoom - 12x12</b><br>Manufacture ID: SR200<br><br>The ScreenRoom is another great innovation from Paha Que' Wilderness Inc., the company that truly understands the quality level demanded by those who take the outdoors seriously, whether it's a family gathering in the park, a fishing trip by the river, or fully equipped campsite. Paha Que' insists on using the finest materials and components available. The new ScreenRoom is the result of this blend of design and production skills. 
<br>
<br>Features:
<br>
<br>- All 4 walls can be used as awnings - 1 set of awning poles is included 
<br>- 2 large zipper doors for quick access 
<br>- Walls and doors are true No-See-Um mesh to keep even the tiniest insects out 
<br>- Full stake down points and attached guy lines allows the ScreenRoom to stay put in high winds 
<br>- Large zipper door can be fully unzipped and utilized as an awning. 
<br>
<br>Specifications:
<br>
<br>- Floor Size: 12' x 12' 
<br>- Inside Height at Peak: 8' - 10"" 
<br>- Height of Sidewalls: 5'-4"" 
<br>- Awnings: All four are 12' x 6'6"" 
<br>- Weight: 28 lbs. 
<br>- Pole Diameter: 22mm Al. (7/8"") 
<br>
<br>Materials:
<br>
<br>- Roof: 150D polyester oxford, with heavy-duty waterproofing and UV coatings 
<br>- Sidewalls: 1.8 oz. high-tenacity ""no-see-um"" grade mesh 
<br>- Awnings: 185T polyester Taffeta, with heavy-duty waterproofing and UV coatings 
<br>- Poles: High performance 100% Aluminum 6061 Series alloy, shock-corded (includes one set of awning poles, additional sets can be purchased separately) 
<br>- Zippers: YBS brand with corrosion-resistant nickel sliders. 
<br>- Sun Protection Factor: 50+<br><br>Warranty: Lifetime warranty against manufacturer defects.","474.99","284.99","Paha Que","SR200","Tents","Screen Houses","http://www.inventorysource.com/images/gs/t_GS40880.jpg","35.0","325.00","474.99","721209072000","","","ScreenRoom - 12x12  Manufacture ID: SR200    The ScreenRoom is another great innovation from Paha Que' Wilderness Inc., the company that truly understands the quality level demanded by those who take the outdoors seriously, whether it's a family gathering in the park, a fishing trip by the river, or fully equipped campsite. Paha Que' insists on using the finest materials and components available. ",
"GS40832","http://www.inventorysource.com/images/gs/GS40832.jpg","Tetragon 9 (1 Room)","0",Yes,"<b>Tetragon - Tetragon 9</b><br>Manufacture ID: 2628227<br><br>Features:
<br>
<br>- 2 pole rectangular dome tent 
<br>- Durable shockcorded fiberglass frame and color coded webbing make set up fast
<br>- Ring and pin attachments makes set up fast and easy - simply insert pin into pole
<br>- Brim over twin-track, side-opening door offers protected front entry; brimmed rear window allows ventilation during inclement weather
<br>- Bathtub floor protects against splashing rain 
<br>- 2 interior storage pockets keep essential items handy; mesh panels allow for clip-in accessories
<br>- 2 vents and large areas of mesh in side walls enhance air circulation for added comfort
<br>
<br>Specifications:
<br>
<br>- Season:  3
<br>- Sleeps:  4-5
<br>- Doors:  1
<br>- Windows:  2
<br>- Weight:  11 lbs 10 oz
<br>- Area:  81 Sq. Ft.
<br>- Center Height:  6'<br><br>Warranty: Warranted against manufacturer defects.","159.99","105.94","Eureka!","2628227","Tents","5 Person Tents (Max)","http://www.inventorysource.com/images/gs/t_GS40832.jpg","11.1","0.00","159.99","083826282270","","","Tetragon - Tetragon 9  Manufacture ID: 2628227    Features:    - 2 pole rectangular dome tent   - Durable shockcorded fiberglass frame and color coded webbing make set up fast  - Ring and pin attachments makes set up fast and easy - simply insert pin into pole  - Brim over twin-track, side-opening door offers protected front entry; brimmed rear window allows ventilation during inclement weather  -",
"GS37236","http://www.inventorysource.com/images/gs/GS37236.jpg","Alpenlite 2XT","16",Yes,"<b>Alpenlite - Alpenlite 2XT</b><br>Manufacture ID: 2627797<br><br>Now, the lightest-weight 4 season Eureka! tent also boasts enhanced ventilation, making it more comfortable for spring, summer, and fall use.  Six zippered High/Low tent vents (2 in roof and 4 in sidewalls) and a scoop vent in the vestibule provide added comfort during all four seasons, not just the fourth season.  In extreme conditions, clips and post & grommet corner attachments promise a fast set up of this self-supporting tent.  Storage features include 4 pockets, 4 gear loft loops, and 1 flashlight loop.
<br>
<br>Features:
<br>
<br>- 6-pole A-frame tent
<br>- 9.5mm 7001-t6 shockcorded aluminum frame
<br>- High/Low venting, side-opening door with twin-track zippers
<br>- Cold weather PU transparent window in vestibule brightens interior
<br>- Reflective web storm guy outs and logos and visible at night
<br>- Front vestibule adds storage space
<br>
<br>Specifications:
<br>
<br>- Weight:  7 lbs 7 oz
<br>- Sleeps:  2<br><br>Warranty: Warranted against manufacturer defects.","299.9","185.39","Eureka!","2627797","Tents","2 Person Tents (Max)","http://www.inventorysource.com/images/gs/t_GS37236.jpg","9.5","279.90","299.90","083826277979","","","Alpenlite - Alpenlite 2XT  Manufacture ID: 2627797    Now, the lightest-weight 4 season Eureka! tent also boasts enhanced ventilation, making it more comfortable for spring, summer, and fall use. Six zippered High/Low tent vents (2 in roof and 4 in sidewalls) and a scoop vent in the vestibule provide added comfort during all four seasons, not just the fourth season. In extreme conditions, clips an",
"GS37262","http://www.inventorysource.com/images/gs/GS37262.jpg","K-2 XT","4",Yes,"<b>K-2 - K-2 XT</b><br>Manufacture ID: 2628906<br><br>This self-supporting tent is the roomiest and most popular in the Eureka! 4 season category.  Now  its added ventilation features, including zippered High/Low tent vents (2 each in roof and sidewalls) and scoop vents in the fly (accessible via zippers in the tent roof), make it a more comfortable tent during year-round use.  Post & grommet corner attachments, clips, continuous mesh rod sleeves, and an external vestibule hoop simplify set up.  Also included are a 14-pocket organizer wall, 4 gear loft loops and 1 flashlight loop.
<br>
<br>Features:
<br>
<br>- 4-pole geodesic dome tent
<br>- 8.5mm 7001-t6 shockcorded aluminum frame
<br>- High/Low venting, side-opening doors with twin-track zippers
<br>- Cold weather PU transparent window in vestibule brightens interior
<br>- Reflective web storm guy outs and logos for nighttime visibility
<br>- High/Low venting twin point front vestibule; single point rear vestibule
<br>
<br>Specifications:
<br>
<br>- Sleeps:   2 - 3 
<br>- Floor Size:   8'11"" x 7'8"" 
<br>- Pack Size:  7.5"" x 25"" 
<br>- Minimum Weight:  11 lbs. 12 oz. 
<br>- Seasons:   4 
<br>- Tent Area:  52 sq. ft. 
<br>- Center Height:  4' 
<br>- Frame:   9 mm 7000 series aluminum 
<br>- Vents:  2 zippered in roof, 2 scoop vents zippered in fly, scoop vent in vestibule 
<br>- Doors:  2 high/low 
<br>- Windows:  2, plus 1 in vestibule 
<br>- Vestibules:  2 
<br>- Vestibule Area:  Front: 18.08 sq. ft. / Rear: 3.75 sq. ft.<br><br>Warranty: Warranted against manufacturer defects.","429.9","265.32","Eureka!","2628906","Tents","3 Person Tents (Max)","http://www.inventorysource.com/images/gs/t_GS37262.jpg","13.45","399.90","429.90","083826289064","","","K-2 - K-2 XT  Manufacture ID: 2628906    This self-supporting tent is the roomiest and most popular in the Eureka! 4 season category. Now its added ventilation features, including zippered High/Low tent vents (2 each in roof and sidewalls) and scoop vents in the fly (accessible via zippers in the tent roof), make it a more comfortable tent during year-round use. Post & grommet corner attachments, ",
"GS40881","http://www.inventorysource.com/images/gs/GS40881.jpg","ScreenRoom 10x10","76",Yes,"<b>ScreenRoom - 10x10</b><br>Manufacture ID: SR100<br><br>The ScreenRoom is another great innovation from Paha Que' Wilderness Inc., the company that truly understands the quality level demanded by those who take the outdoors seriously, whether it's a family gathering in the park, a fishing trip by the river, or fully equipped campsite. Paha Que' insists on using the finest materials and components available. The new ScreenRoom is the result of this blend of design and production skills. 
<br>
<br>Features:
<br>
<br>- All 4 walls can be used as awnings - 1 set of awning poles is included 
<br>- 2 large zipper doors for quick access 
<br>- Walls and doors are true No-See-Um mesh to keep even the tiniest insects out 
<br>- Full stake down points and attached guy lines allows the ScreenRoom to stay put in high winds 
<br>- Large zipper door can be fully unzipped and utilized as an awning. 
<br>
<br>Specifications:
<br>
<br>- Floor Size: 10' x 10' 
<br>- Inside Height at Peak: 8' - 4"" 
<br>- Height of Sidewalls: 5'-4"" 
<br>- Awnings: All four are 10' x 6' 
<br>- Weight: 23 lbs. 
<br>- Pole Diameter: 19mm Al. (3/4"") 
<br>
<br>Materials:
<br>
<br>- Roof: 150D polyester oxford, with heavy-duty waterproofing and UV coatings 
<br>- Sidewalls: 1.8 oz. high-tenacity ""no-see-um"" grade mesh 
<br>- Awnings: 185T polyester Taffeta, with heavy-duty waterproofing and UV coatings 
<br>- Poles: High performance 100% Aluminum 6061 Series alloy, shock-corded (includes one set of awning poles, additional sets can be purchased separately) 
<br>- Zippers: YBS brand with corrosion-resistant nickel sliders. 
<br>- Sun Protection Factor: 50+<br><br>Warranty: Lifetime warranty against manufacturer defects.","389.99","233.99","Paha Que","SR100","Tents","Screen Houses","http://www.inventorysource.com/images/gs/t_GS40881.jpg","28.0","0.00","389.99","721209071003","","","ScreenRoom - 10x10  Manufacture ID: SR100    The ScreenRoom is another great innovation from Paha Que' Wilderness Inc., the company that truly understands the quality level demanded by those who take the outdoors seriously, whether it's a family gathering in the park, a fishing trip by the river, or fully equipped campsite. Paha Que' insists on using the finest materials and components available. ",
"GS44209","http://www.inventorysource.com/images/gs/GS44209.jpg","N!ergy 1310","66",Yes,"<b>N!ergy - N!ergy 1310</b><br>Manufacture ID: 2601352<br><br>Sleep 10 people comfortably in the 2 rooms of this spacious straight wall tent that is powered for comfort!  The added benefit of straight walls maximizes interior space, making this tent ideal for using cots on camping trips.  A removable room divider easily ties back to convert 2 separate rooms into one large space when needed.
<br>
<br>
<br>Durable and freestanding fiberglass frame, clips, rod sleeves, and ring and pin assembly make set up fast and easy  large, side opening, D-style doors offer private entry into each room and feature #8 zippers with zipper covers for durability and water protection.  75D StormShield polyester fly features brims over side windows to protect against the elements plus pockets to store guyouts when not in use.  Clear skylights in ceiling let additional light inside or cover with toggled panels to keep light out.  6 windows, 6 mesh roof vents, and 2 low wall vents provide high/low ventilation and light.  Jumbo size gear loft and 8 storage pockets keep essentials close at hand, yet conveniently tucked away.
<br>
<br>Specifications:
<br>
<br>Season:  3
<br>Sleeps:  10
<br>Doors:  1
<br>Windows:  6
<br>Weight:  33 lbs 13 oz
<br>Area:  130 sq. ft.
<br>Center height:  7'","379.9","233.77","Eureka!","2601352","Tents","7+ Person Tents","http://www.inventorysource.com/images/gs/t_GS44209.jpg","38.95","349.90","379.90","083826013522","","","N!ergy - N!ergy 1310  Manufacture ID: 2601352    Sleep 10 people comfortably in the 2 rooms of this spacious straight wall tent that is powered for comfort! The added benefit of straight walls maximizes interior space, making this tent ideal for using cots on camping trips. A removable room divider easily ties back to convert 2 separate rooms into one large space when needed.      Durable and free",
"GS44219","http://www.inventorysource.com/images/gs/GS44219.jpg","Zeus 2 Classic","41",Yes,"<b>Zeus - Zeus 2 Classic</b><br>Manufacture ID: 2628348<br><br>This innovative single wall tent is ultra-lightweight, extra strong, and a snap to set up!
<br>In fact, it's a snap, thanks to the Eureka! Exoskeleton frame and super-tough gated carabiners.  Large mesh side panels, multiple vents, high/low venting door, and bottom venting fly provide ventilation and minimize the opportunity for condensation.  Terrific space to weight ratio!
<br>
<br>Features:
<br>
<br>- 2 pole rectangular dome tent
<br>- Durable and lightweight, the self-supporting DAC Press-fit 7000 series aluminum frame is shock corded for fast and easy set up
<br>- Post and grommet corner attachments feature locking end tips for added stability
<br>- Super-tough gated carabiner clips attach tent body to frame
<br>- Patented High/Low venting door vents from top and/or bottom to enhance air circulation for maximum comfort
<br>- Zipper cover keeps water out of vestibule for dry storage inside its 5.5 sq ft interior
<br>- 2 mesh storage pockets keep essentials handy, yet out of the way
<br>
<br>Specifications:
<br>
<br>- Season:  3
<br>- Sleeps:  2
<br>- Doors:  1
<br>- Windows:  1
<br>- Weight:  3 lbs 14 oz
<br>- Area:  32.7 sq ft
<br>- Center Height:  3'6","179.9","109.55","Eureka!","2628348","Tents","2 Person Tents (Max)","http://www.inventorysource.com/images/gs/t_GS44219.jpg","4.9","159.90","179.90","083826283482","","","Zeus - Zeus 2 Classic  Manufacture ID: 2628348    This innovative single wall tent is ultra-lightweight, extra strong, and a snap to set up!  In fact, it's a snap, thanks to the Eureka! Exoskeleton frame and super-tough gated carabiners. Large mesh side panels, multiple vents, high/low venting door, and bottom venting fly provide ventilation and minimize the opportunity for condensation. Terrific ",
"GS37214","http://www.inventorysource.com/images/gs/GS37214.jpg","Hexagon Screenhouse","2",Yes,"<b>Shelter/Screen Houses - Hexagon Screenhouse</b><br>Manufacture ID: 2624530<br><br>This hexagonal, 3 season umbrella screen house features an external, 3/4"" powder-coated, steel frame, sturdy ring & pin assembly, and central hub to connect all 6 chain-corded poles for fast and easy set up.  Two doors open wide to accommodate a picnic table, a party or plenty of campers.  Free-standing, with 127 square feet of space, it's built Eureka! tough for years of active use.
<br>
<br>Features:
<br>
<br>- 75D StormShield polyester splash cloth and roof
<br>- 50D polyester No-see-um mesh wall panels
<br>- Easy-up clips, reinforced beckets
<br>- 5 year warranty
<br>
<br>Specifications:
<br>
<br>- Weight:  21 lbs
<br>- Floor Size:  14' x 12' (126 Sq. Ft.)
<br>- Center Height:  7' 4""
<br>- Fly:  N/A
<br>- Floor Type:  N/A ***
<br>
