SKU,IMAGE URL,TITLE,QUANTITY,"STATUS",DESCRIPTION,SAMPLE RETAIL PRICE,PRODUCT COST,MANUFACTURER,MANUFACTURER ID,MAIN CATEGORY,SUB CATEGORY,THUMBNAIL URL,WEIGHT,MAP PRICE,MSRP,UPC,ASIN,CUSTOM SHIPPING RATE,SHORT DESCRIPTION
"GS33258","http://www.inventorysource.com/images/gs/GS33258.jpg","Acorn Game Bag, XLarge","3",Yes,"<b>Belted Game Bag - Acorn Game Bag, XLarge</b><br>Manufacture ID: 3091058304<br><br>100% cotton canvas with rubberized mesh
<br>  
<br>Dimensions: 15"" x 13"" x 10"" (38cm x 33cm x 25cm)
<br>Volume: 854 cu. in. (14 liters) 
<br>Weight: 1 lbs 7oz (.77 kg)<br><br>Warranty: Lifetime warranty against materials and workmanship defects.","80.0","57.75","Mountainsmith","06-10003R-04","Backpacks","Waistpacks","http://www.inventorysource.com/images/gs/t_GS37198.jpg","1.75","72.00","80.00","757894311698","","","Lumbar Pack - Day, Heritage Cobalt  Manufacture ID: 06-10003R-04    For hiking, urban touring or school, the day is the lumbar pack that started it all and it's still a perennial favorite. Thisic, sizable lumbar pack delivers all of the features and functionality you've come to expect    FEATURES   Removable shoulder strap with a sliding pad  Air mesh foam back panel  Back panel airline ticket poc",
"GS37193","http://www.inventorysource.com/images/gs/GS37193.jpg","Lumbar Pack, Tour, Heritage Black","20",Yes,"<b>Lumbar Pack - Tour, Heritage Black</b><br>Manufacture ID: 06-10001R-01<br><br>This extremely popular classic lumbar is more then capable of holding enough water and food for a day out on the trail.
<br>
<br>Features:
<br>
<br>Removable shoulder strap with a sliding pad
<br>Air mesh foam back panel
<br>Back panel airline ticket pocket
<br>Tuck-away waistbelt
<br>Delta Compression System load adjustment
<br>2 water bottle pockets that accommodate 32 oz water bottles 
<br>Elastic rigging 
<br>2 compression straps 
<br>Strapette compatible 
<br>Zippered main compartment 
<br>Interior zippered hanging pocket 
<br>Bright yellow lining promotes visibility 
<br>Zippered front panel pocket
<br>Key clip 
<br>Reflective highlights
<br>YKK zippers
<br>420d Velocity nylon body fabric 420d High Density Oxford nylon reinforcements 210d mini rip stop nylon lining 
<br>
<br>Volume:  488 ci
<br>Weight:  1 lb 5 oz
<br>Size:  10x11.5x5""<br><br>Warranty: Lifetime warranty against materials and workmanship defects.","70.0","50.52","Mountainsmith","06-10001R-01","Backpacks","Waistpacks","http://www.inventorysource.com/images/gs/t_GS37193.jpg","1.55","63.00","70.00","757894311704","","","Lumbar Pack - Tour, Heritage Black  Manufacture ID: 06-10001R-01    This extremely popularic lumbar is more then capable of holding enough water and food for a day out on the trail.    Features:    Removable shoulder strap with a sliding pad  Air mesh foam back panel  Back panel airline ticket pocket  Tuck-away waistbelt  Delta Compression System load adjustment  2 water bottle pockets that accomm",
"GS37194","http://www.inventorysource.com/images/gs/GS37194.jpg","Lumbar Pack, Tour, Heritage Red","9",Yes,"<b>Lumbar Pack - Tour, Heritage Red</b><br>Manufacture ID: 06-10001R-02<br><br>This extremely popular classic lumbar is more then capable of holding enough water and food for a day out on the trail.
<br>
<br>Features:
<br>
<br>Removable shoulder strap with a sliding pad
<br>Air mesh foam back panel
<br>Back panel airline ticket pocket
<br>Tuck-away waistbelt
<br>Delta Compression System load adjustment
<br>2 water bottle pockets that accommodate 32 oz water bottles 
<br>Elastic rigging 
<br>2 compression straps 
<br>Strapette compatible 
<br>Zippered main compartment 
<br>Interior zippered hanging pocket 
<br>Bright yellow lining promotes visibility 
<br>Zippered front panel pocket
<br>Key clip 
<br>Reflective highlights
<br>YKK zippers
<br>420d Velocity nylon body fabric 420d High Density Oxford nylon reinforcements 210d mini rip stop nylon lining 
<br>
<br>Volume:  488 ci
<br>Weight:  1 lb 5 oz
<br>Size:  10x11.5x5""<br><br>Warranty: Lifetime warranty against materials and workmanship defects.","70.0","50.52","Mountainsmith","06-10001R-02","Backpacks","Waistpacks","http://www.inventorysource.com/images/gs/t_GS37194.jpg","1.55","63.00","70.00","757894311711","","","Lumbar Pack - Tour, Heritage Red  Manufacture ID: 06-10001R-02    This extremely popularic lumbar is more then capable of holding enough water and food for a day out on the trail.    Features:    Removable shoulder strap with a sliding pad  Air mesh foam back panel  Back panel airline ticket pocket  Tuck-away waistbelt  Delta Compression System load adjustment  2 water bottle pockets that accommod",
"GS33256","http://www.inventorysource.com/images/gs/GS33256.jpg","Acorn Game Bag, Medium","4",Yes,"<b>Belted Game Bag - Acorn Game Bag, Medium</b><br>Manufacture ID: 3091058302<br><br>100% cotton canvas with rubberized mesh
<br>- Extra pockets for choke tubes, sunglasses or training transmitter
<br>- Hydration pocket for optional 1.5 liter hydration bladder
<br>- Game bag has blood-proof lining and mesh sides to cool game
<br>- Leather belt with brass buckle
<br>
<br>Belt Sizes: Medium 34""-38""<br><br>Warranty: Guaranteed against manufacturer defects.","80.0","54.29","Browning","3091058302","Backpacks","Waistpacks","http://www.inventorysource.com/images/gs/t_GS33256.jpg","2.0","0.00","80.00","023614233909","","","Belted Game Bag - Acorn Game Bag, Medium  Manufacture ID: 3091058302    100% cotton canvas with rubberized mesh  - Extra pockets for choke tubes, sunglasses or training transmitter  - Hydration pocket for optional 1.5 liter hydration bladder  - Game bag has blood-proof lining and mesh sides to cool game  - Leather belt with brass buckle    Belt Sizes: Medium 34""-38""    Warranty: Guaranteed against",
"GS37196","http://www.inventorysource.com/images/gs/GS37196.jpg","Lumbar Pack, Day, Heritage Black","20",Yes,"<b>Lumbar Pack - Day, Heritage Black</b><br>Manufacture ID: 06-10003R-01<br><br>For hiking, urban touring or school, the day is the lumbar pack that started it all and it's still a perennial favorite. This classic, sizable lumbar pack delivers all of the features and functionality you've come to expect
<br>
<br>FEATURES 
<br>Removable shoulder strap with a sliding pad
<br>Air mesh foam back panel
<br>Back panel airline ticket pocket
<br>Tuck-away waistbelt
<br>Delta Compression System load adjustment
<br>2 water bottle pockets that accommodate 32 oz water bottles
<br>Elastic rigging
<br>2 compression straps
<br>Strapette compatible
<br>Zippered main compartment
<br>Interior zippered hanging pocket
<br>Bright yellow lining promotes visibility
<br>Zippered front panel pocket
<br>Key clip
<br>Reflective highlights 
<br>YKK zippers
<br>Delta Compression System
<br>Fabric: 420d Velocity nylon body fabric 420d High Density Oxford nylon reinforcements 210d mini rip stop nylon lining 
<br> 
<br>  
<br>Dimensions: 15"" x 13"" x 10"" (38cm x 33cm x 25cm)
<br>Volume: 854 cu. in. (14 liters) 
<br>Weight: 1 lbs 7oz (.77 kg)<br><br>Warranty: Lifetime warranty against materials and workmanship defects.","80.0","57.75","Mountainsmith","06-10003R-01","Backpacks","Waistpacks","http://www.inventorysource.com/images/gs/t_GS37196.jpg","1.75","72.00","80.00","757894311674","","","Lumbar Pack - Day, Heritage Black  Manufacture ID: 06-10003R-01    For hiking, urban touring or school, the day is the lumbar pack that started it all and it's still a perennial favorite. Thisic, sizable lumbar pack delivers all of the features and functionality you've come to expect    FEATURES   Removable shoulder strap with a sliding pad  Air mesh foam back panel  Back panel airline ticket pock",
"GS37195","http://www.inventorysource.com/images/gs/GS37195.jpg","Lumbar Pack, Tour, HeritageCobalt","0",Yes,"<b>Lumbar Pack - Tour, Heritage Cobalt</b><br>Manufacture ID: 06-10001R-04<br><br>This extremely popular classic lumbar is more then capable of holding enough water and food for a day out on the trail.
<br>
<br>Features:
<br>
<br>Removable shoulder strap with a sliding pad
<br>Air mesh foam back panel
<br>Back panel airline ticket pocket
<br>Tuck-away waistbelt
<br>Delta Compression System load adjustment
<br>2 water bottle pockets that accommodate 32 oz water bottles 
<br>Elastic rigging 
<br>2 compression straps 
<br>Strapette compatible 
<br>Zippered main compartment 
<br>Interior zippered hanging pocket 
<br>Bright yellow lining promotes visibility 
<br>Zippered front panel pocket
<br>Key clip 
<br>Reflective highlights
<br>YKK zippers
<br>420d Velocity nylon body fabric 420d High Density Oxford nylon reinforcements 210d mini rip stop nylon lining 
<br>
<br>Volume:  488 ci
<br>Weight:  1 lb 5 oz
<br>Size:  10x11.5x5""<br><br>Warranty: Lifetime warranty against materials and workmanship defects.","70.0","50.52","Mountainsmith","06-10001R-04","Backpacks","Waistpacks","http://www.inventorysource.com/images/gs/t_GS37195.jpg","1.55","63.00","70.00","757894311728","","","Lumbar Pack - Tour, Heritage Cobalt  Manufacture ID: 06-10001R-04    This extremely popularic lumbar is more then capable of holding enough water and food for a day out on the trail.    Features:    Removable shoulder strap with a sliding pad  Air mesh foam back panel  Back panel airline ticket pocket  Tuck-away waistbelt  Delta Compression System load adjustment  2 water bottle pockets that accom",
"GS4896","http://www.inventorysource.com/images/gs/GS4896.jpg","All Purpose belt pouch, Black","10",Yes,"<b>Cordura All Purpose Belt Pouch Black - </b><br>Manufacture ID: 88381<br><br>Made of durable, water-resistant black Cordura nylon. Single compartment pouch can be worn on any belt up to 2 1/4"". 7"" wide, 4 3/4"" high, 1 1/2"" deep, expanding to 3"".<br><br>Warranty: Limited lifetime warranty.","21.95","12.49","Uncle Mikes","88381","Backpacks","Waistpacks","http://www.inventorysource.com/images/gs/t_GS4896.jpg","0.2","0.00","21.95","043699883813","","","Cordura All Purpose Belt Pouch Black -   Manufacture ID: 88381    Made of durable, water-resistant black Cordura nylon. Single compartment pouch can be worn on any belt up to 2 1/4"". 7"" wide, 4 3/4"" high, 1 1/2"" deep, expanding to 3"".    Warranty: Limited lifetime warranty.",
"GS33257","http://www.inventorysource.com/images/gs/GS33257.jpg","Acorn Game Bag, Large","2",Yes,"<b>Belted Game Bag - Acorn Game Bag, Large</b><br>Manufacture ID: 3091058303<br><br>100% cotton canvas with rubberized mesh
<br>- Extra pockets for choke tubes, sunglasses or training transmitter
<br>- Hydration pocket for optional 1.5 liter hydration bladder
<br>- Game bag has blood-proof lining and mesh sides to cool game
<br>- Leather belt with brass buckle
<br>
<br>Belt Sizes:  Large (38""-43"")<br><br>Warranty: Guaranteed against manufacturer defects.","80.0","54.29","Browning","3091058303","Backpacks","Waistpacks","http://www.inventorysource.com/images/gs/t_GS33257.jpg","2.0","0.00","80.00","023614233923","","","Belted Game Bag - Acorn Game Bag, Large  Manufacture ID: 3091058303    100% cotton canvas with rubberized mesh  - Extra pockets for choke tubes, sunglasses or training transmitter  - Hydration pocket for optional 1.5 liter hydration bladder  - Game bag has blood-proof lining and mesh sides to cool game  - Leather belt with brass buckle    Belt Sizes: Large (38""-43"")    Warranty: Guaranteed against",
"GS37197","http://www.inventorysource.com/images/gs/GS37197.jpg","Lumbar Pack, Day, Heritage Red","22",Yes,"<b>Lumbar Pack - Day, Heritage Red</b><br>Manufacture ID: 06-10003R-02<br><br>For hiking, urban touring or school, the day is the lumbar pack that started it all and it's still a perennial favorite. This classic, sizable lumbar pack delivers all of the features and functionality you've come to expect
<br>
<br>FEATURES 
<br>Removable shoulder strap with a sliding pad
<br>Air mesh foam back panel
<br>Back panel airline ticket pocket
<br>Tuck-away waistbelt
<br>Delta Compression System load adjustment
<br>2 water bottle pockets that accommodate 32 oz water bottles
<br>Elastic rigging
<br>2 compression straps
<br>Strapette compatible
<br>Zippered main compartment
<br>Interior zippered hanging pocket
<br>Bright yellow lining promotes visibility
<br>Zippered front panel pocket
<br>Key clip
<br>Reflective highlights 
<br>YKK zippers
<br>Delta Compression System
<br>Fabric: 420d Velocity nylon body fabric 420d High Density Oxford nylon reinforcements 210d mini rip stop nylon lining 
<br> 
<br>  
<br>Dimensions: 15"" x 13"" x 10"" (38cm x 33cm x 25cm)
<br>Volume: 854 cu. in. (14 liters) 
<br>Weight: 1 lbs 7oz (.77 kg)<br><br>Warranty: Lifetime warranty against materials and workmanship defects.","80.0","57.75","Mountainsmith","06-10003R-02","Backpacks","Waistpacks","http://www.inventorysource.com/images/gs/t_GS37197.jpg","1.75","72.00","80.00","757894311681","","","Lumbar Pack - Day, Heritage Red  Manufacture ID: 06-10003R-02    For hiking, urban touring or school, the day is the lumbar pack that started it all and it's still a perennial favorite. Thisic, sizable lumbar pack delivers all of the features and functionality you've come to expect    FEATURES   Removable shoulder strap with a sliding pad  Air mesh foam back panel  Back panel airline ticket pocket",
"GS47251","http://www.inventorysource.com/images/gs/GS47251.jpg","3 Day Assault Back Pack - Black","6",Yes,"<b>Assault Back Pack - </b><br>Manufacture ID: 603D00BK<br><br>This pack is a mid-sized frameless back pack with a ventilating back panel and silent zipper pulls. It has a detachable sternum strap and padded removable waist belt. The inside has a pouch to fit an optional 100 oz. HydraStorm hydration system. The pack has a main compartment, smaller cargo pouch and cargo pocket. This 3-day pack also includes sleeping bag straps.
<br>
<br>   - Padded shoulder straps with D-rings for equipment attachment
<br>   - Detachable, elasticized sternum strap with silent release buckle
<br>   - Compartments are closed by YKK zipper and sliders with silent pulls
<br>   - HydraStorm Hydration system compatible
<br>   - Made of 1000 denier nylon
<br>   - Dual side detachable padded waist belt
<br>   - Drag/carry handle
<br>
<br>Dimensions: 6&rdquo; X 13&rdquo; X 20&rdquo; 
<br>Cubes: 2,240&rdquo;","144.99","85.29","BlackHawk Products Group","603D00BK","Backpacks","Daypacks","http://www.inventorysource.com/images/gs/t_GS47251.jpg","3.45","0.00","144.99","648018004827","","","Assault Back Pack -   Manufacture ID: 603D00BK    This pack is a mid-sized frameless back pack with a ventilating back panel and silent zipper pulls. It has a detachable sternum strap and padded removable waist belt. The inside has a pouch to fit an optional 100 oz. HydraStorm hydration system. The pack has a main compartment, smaller cargo pouch and cargo pocket. This 3-day pack also includes sle",
"GS48209","http://www.inventorysource.com/images/gs/GS48209.jpg","Willow 75 Liter Internal Frame","8",Yes,"<b>Willow, 75 Liter, Internal Frame Backpack - </b><br>Manufacture ID: 1016-75<br><br>Top loading, large capacity, mid duty internal frame backpack, for extended weekend and trail or travel holiday use .
<br>
<br>75 liters max volume, Approximately 6 lbs dry weight empty (suggested max load is 30 lbs packed) Internal aluminum frame provides support and mirror user torso movement .Breathable foam back pad ventilates and cushions loads. 600D polyester fabric resists abrasions and scratches. Zippered side pockets with gussets provide maximum capacity. Top loading single main chamber with side compression straps provide extra storage.Tool loops, cargo straps, and side compression straps let you attach gear securely to the outside of the pack. Adjustable torso length and padded shoulder straps, fits most older teens and adults. Padded, adjustable hip belt allows for a customized fit and maximum load carrying. 
<br>
<br>Features:
<br>
<br>- Zippered Side Pockets
<br>- Tool Loops
<br>- Cargo Straps
<br>- Compression Straps
<br>- External Carry Bungee
<br>
<br>Color: Black with Gray and Red Trim","99.0","67.08","Stansport","1016-75","Backpacks","Internal Frame Backpacks","http://www.inventorysource.com/images/gs/t_GS48209.jpg","3.6","0.00","99.00","011319007444","","","Willow, 75 Liter, Internal Frame Backpack -   Manufacture ID: 1016-75    Top loading, large capacity, mid duty internal frame backpack, for extended weekend and trail or travel holiday use .    75 liters max volume, Approximately 6 lbs dry weight empty (suggested max load is 30 lbs packed) Internal aluminum frame provides support and mirror user torso movement .Breathable foam back pad ventilates ",
"GS47969","http://www.inventorysource.com/images/gs/GS47969.jpg","CrossCntry 3.0 Recycled-Aztec Red","4",Yes,"<b>Cross Country 3.0 Recycled - Aztec Red</b><br>Manufacture ID: 08-50031R-40<br><br>The multi-day backpacking pack, the Cross Country 3.0 features our load dispersion technology suspension, front and top access, a fully equipped removable day pack for quick trips from base camp, protective features for those inclement weather days and canted water bottle holders for easy access on the trail.
<br>
<br>Color: Aztec Red
<br>
<br>- Large rain cover fits this pack 
<br>- Load Dispersion Technology Suspension 
<br>- Independently adjustable shoulder straps with dual density foam 
<br>- Elastic sternum strap and bite valve catch 
<br>- Safety Whistle 
<br>- Molded foam back panel 
<br>- Pivoting waist belt with dual density foam and a HDPE sheet 
<br>- 4 load adjusters for load dispersion 
<br>- Detachable lid 
<br>- Water resistant clear map case 
<br>- Collared storm shield with draw cord closure 
<br>- 4 compression straps with quick-release hardware 
<br>- Detachable day pack that is hydration compatible 
<br>- Zippered vertical front pocket with elastic rigging 
<br>- Fleece lined eyewear pocket 
<br>- Key clip 
<br>- Internal organizer pockets 
<br>- U-shaped zippered access into the main compartment 
<br>- Dual ice axe loops with daisy chain rigging points 
<br>- Separate sleeping bag compartment with internal divider 
<br>- Sleeping pad compression straps with quick release hardware 
<br>- 2 canted water bottle pockets that accommodate 32 oz water bottles 
<br>- Hydration compatible with dual exit ports 
<br>- Trekking pole mounts 
<br>
<br>
<br>Product Details:
<br>
<br>- 100% Recycled PET webbing and binding 
<br>- Twin T6 1&rdquo; 6061 concave aluminum stays 
<br>- Bar tack reinforcements 
<br>- 150d Recycled PET rip stop lining 
<br>- 840d Recycled PET reinforcements 
<br>- 450d Recycled PET body fabric 
<br>
<br>Specifications:
<br>
<br>Dimensions: 31.5'' x 13'' x 16'' 
<br>           80 x 33 x 41cm 
<br>Weight: 5 lbs. 2 oz. 2.36 kg 
<br>Volume: 4302 cu. in. 70.5 L 
<br>Fit Range: 18'' - 22''
<br>           45 - 56 cm","189.0","124.03","Mountainsmith","08-50031R-40","Backpacks","Internal Frame Backpacks","http://www.inventorysource.com/images/gs/t_GS47969.jpg","5.55","0.00","189.00","757894315184","","","Cross Country 3.0 Recycled - Aztec Red  Manufacture ID: 08-50031R-40    The multi-day backpacking pack, the Cross Country 3.0 features our load dispersion technology suspension, front and top access, a fully equipped removable day pack for quick trips from base camp, protective features for those inclement weather days and canted water bottle holders for easy access on the trail.    Color: Aztec R",
"GS47971","http://www.inventorysource.com/images/gs/GS47971.jpg","Circuit 3.0 Recycled-Aztec Red","5",Yes,"<b>Circuit 3.0 Recycled - Aztec Red</b><br>Manufacture ID: 08-50028R-40<br><br>If you are heading out into the backcountry for a long trip, the new and improved Circuit 3.0 will handle a week or even a months worth of gear. This pack has plenty of organization, a detachable lid that converts into a lumbar pack and all of the comfort you could ever ask for.
<br>
<br>Color: Aztec Red
<br>
<br>Features:
<br>
<br>- Trekking pole mounts 
<br>- Hydration compatible with dual exit ports 
<br>- 2 water bottle pockets that accommodate 32 oz water bottles 
<br>- Sleeping pad compression straps with quick release hardware 
<br>- Separate sleeping bag compartment with internal divider 
<br>- Single ice axe loop 
<br>- Zippered side pockets with pass thru sleeves 
<br>- Internal organizer pockets 
<br>- Key clip 
<br>- Fleece lined eyewear pocket 
<br>- Vertical front pocket 
<br>- Zippered vertical front pocket with elastic rigging 
<br>- 4 compression straps 
<br>- Collared storm shield with draw cord closure 
<br>- Water resistant clear map case 
<br>- Detachable lid that converts into a lumbar 
<br>- 4 load adjusters for load dispersion 
<br>- Pivoting waist belt with dual density foam and a HDPE sheet 
<br>- Molded foam back panel 
<br>- Safety Whistle 
<br>- Elastic sternum strap and bite valve catch 
<br>- Independently adjustable shoulder straps with dual density foam 
<br>- Load Dispersion Technology Suspension 
<br>- Large rain cover fits this pack 
<br>
<br>
<br>Product Details:
<br>
<br>100% Recycled PET webbing and binding 
<br>Twin T6 1&rdquo; 6061 concave aluminum stays 
<br>Bar tack reinforcements 
<br>450d Recycled PET body fabric 
<br>840d Recycled PET reinforcements 
<br>150d Recycled PET rip stop lining 
<br>
<br>Specifications:
<br>
<br>Dimensions: 33.5'' x 18.5'' x 17'' 
<br>            85 x 47 x 43cm 
<br>Weight: 5 lbs. 4 oz. 2.45 kg 
<br>Volume: 5370 cu. in. 88 L 
<br>Fit Range: 18'' - 22'' 45 - 56 cm","179.0","117.47","Mountainsmith","08-50028R-40","Backpacks","Internal Frame Backpacks","http://www.inventorysource.com/images/gs/t_GS47971.jpg","5.55","0.00","179.00","757894315214","","","Circuit 3.0 Recycled - Aztec Red  Manufacture ID: 08-50028R-40    If you are heading out into the backcountry for a long trip, the new and improved Circuit 3.0 will handle a week or even a months worth of gear. This pack has plenty of organization, a detachable lid that converts into a lumbar pack and all of the comfort you could ever ask for.    Color: Aztec Red    Features:    - Trekking pole mo",
"GS47970","http://www.inventorysource.com/images/gs/GS47970.jpg","CrossCntry 3.0 Recycled-Pinon Grn","5",Yes,"<b>Cross Country 3.0 Recycled - Pinon Green</b><br>Manufacture ID: 08-50031R-38<br><br>The multi-day backpacking pack, the Cross Country 3.0 features our load dispersion technology suspension, front and top access, a fully equipped removable day pack for quick trips from base camp, protective features for those inclement weather days and canted water bottle holders for easy access on the trail.
<br>
<br>Color: Pinion Green
<br>
<br>- Large rain cover fits this pack 
<br>- Load Dispersion Technology Suspension 
<br>- Independently adjustable shoulder straps with dual density foam 
<br>- Elastic sternum strap and bite valve catch 
<br>- Safety Whistle 
<br>- Molded foam back panel 
<br>- Pivoting waist belt with dual density foam and a HDPE sheet 
<br>- 4 load adjusters for load dispersion 
<br>- Detachable lid 
<br>- Water resistant clear map case 
<br>- Collared storm shield with draw cord closure 
<br>- 4 compression straps with quick-release hardware 
<br>- Detachable day pack that is hydration compatible 
<br>- Zippered vertical front pocket with elastic rigging 
<br>- Fleece lined eyewear pocket 
<br>- Key clip 
<br>- Internal organizer pockets 
<br>- U-shaped zippered access into the main compartment 
<br>- Dual ice axe loops with daisy chain rigging points 
<br>- Separate sleeping bag compartment with internal divider 
<br>- Sleeping pad compression straps with quick release hardware 
<br>- 2 canted water bottle pockets that accommodate 32 oz water bottles 
<br>- Hydration compatible with dual exit ports 
<br>- Trekking pole mounts 
<br>
<br>
<br>Product Details:
<br>
<br>- 100% Recycled PET webbing and binding 
<br>- Twin T6 1&rdquo; 6061 concave aluminum stays 
<br>- Bar tack reinforcements 
<br>- 150d Recycled PET rip stop lining 
<br>- 840d Recycled PET reinforcements 
<br>- 450d Recycled PET body fabric 
<br>
<br>Specifications:
<br>
<br>Dimensions: 31.5'' x 13'' x 16'' 
<br>           80 x 33 x 41cm 
<br>Weight: 5 lbs. 2 oz. 2.36 kg 
<br>Volume: 4302 cu. in. 70.5 L 
<br>Fit Range: 18'' - 22''
<br>           45 - 56 cm","189.0","124.03","Mountainsmith","08-50031R-38","Backpacks","Internal Frame Backpacks","http://www.inventorysource.com/images/gs/t_GS47970.jpg","5.2","0.00","189.00","757894315191","","","Cross Country 3.0 Recycled - Pinon Green  Manufacture ID: 08-50031R-38    The multi-day backpacking pack, the Cross Country 3.0 features our load dispersion technology suspension, front and top access, a fully equipped removable day pack for quick trips from base camp, protective features for those inclement weather days and canted water bottle holders for easy access on the trail.    Color: Pinio",
"GS47975","http://www.inventorysource.com/images/gs/GS47975.jpg","Scarlet Recycled-Green Mist","8",Yes,"<b>Scarlet, Recycled-Green Mist - </b><br>Manufacture ID: 08-50039R-13<br><br>The Scarlet, a women&rsquo;s specific design, is the queen of the trail. If you are heading out into the backcountry for a long trip, this pack will handle a week or even a months worth of gear. This pack has plenty of organization, a detachable lid that converts into a lumbar pack and all of the comfort you could ever ask for.
<br>
<br>
<br>Features:
<br>
<br>- Medium rain cover fits this pack 
<br>- Designed specifically for a women&rsquo;s frame 
<br>- Load Dispersion Technology Suspension 
<br>- Independently adjustable shoulder straps with dual density foam 
<br>- Elastic sternum strap and bite valve catch 
<br>- Safety Whistle 
<br>- Molded foam back panel 
<br>- Pivoting waist belt with dual density foam and a HDPE sheet 
<br>- 4 load adjusters for load dispersion 
<br>- Detachable lid that converts into a lumbar 
<br>- Water resistant clear map case 
<br>- Collared storm shield with draw cord closure 
<br>- 4 compression straps 
<br>- Zippered vertical front pocket with elastic rigging 
<br>- Fleece lined eyewear pocket 
<br>- Key clip 
<br>- Internal organizer pockets 
<br>- Zippered side pockets with pass thru sleeves 
<br>- Single ice axe loop 
<br>- Separate sleeping bag compartment with internal divider 
<br>- Sleeping pad compression straps with quick release hardware 
<br>- 2 water bottle pockets that accommodate 32 oz water bottles 
<br>- Hydration compatible with dual exit ports 
<br>- Trekking pole mounts 
<br>
<br>
<br>Product Details:
<br>
<br>150d Recycled PET rip stop lining 
<br>840d Recycled PET reinforcements 
<br>450d Recycled PET body fabric 
<br>100% Recycled PET webbing and binding 
<br>Bar tack reinforcements 
<br>Twin T6 1&rdquo; 6061 concave aluminum stays 
<br>
<br>Specifications:
<br>
<br>Dimensions 29'' x 17'' x 14'' 
<br>           74 x 43 x 36cm 
<br>Weight 4 lbs. 7 oz. 2.13 kg 
<br>Volume 3082 cu. in. 50.5 L 
<br>Fit Range 15'' - 19'' 
<br>          38 - 48 cm","179.0","117.47","Mountainsmith","08-50039R-13","Backpacks","Internal Frame Backpacks","http://www.inventorysource.com/images/gs/t_GS47975.jpg","4.95","0.00","179.00","757894315672","","","Scarlet, Recycled-Green Mist -   Manufacture ID: 08-50039R-13    The Scarlet, a women&rsquo;s specific design, is the queen of the trail. If you are heading out into the backcountry for a long trip, this pack will handle a week or even a months worth of gear. This pack has plenty of organization, a detachable lid that converts into a lumbar pack and all of the comfort you could ever ask for.      ",
"GS47974","http://www.inventorysource.com/images/gs/GS47974.jpg","Trillium Recycled-Blue Frost","6",Yes,"<b>Trillium, Recycled-Blue Frost, Womens Regular - </b><br>Manufacture ID: 08-50038R-41<br><br>The Trillium is a women&rsquo;s specific design and it&rsquo;s a full-capacity pack that is ideal for multi-day backpacking. This pack features a removable day pack, protective features for those inclement weather days and canted water bottle holders for easy access on the trail.
<br>
<br>Features:
<br>
<br>- Medium rain cover fits this pack 
<br>- Designed specifically for a women&rsquo;s frame 
<br>- Load Dispersion Technology Suspension 
<br>- Independently adjustable shoulder straps with dual density foam 
<br>- Elastic sternum strap and bite valve catch 
<br>- Safety Whistle 
<br>- Molded foam back panel 
<br>- Pivoting waist belt with dual density foam and a HDPE sheet 
<br>- 4 load adjusters for load dispersion 
<br>- Detachable lid 
<br>- Water resistant clear map case 
